GWMST Name;Datum/Uhrzeit;Messwert
moin;11.08.2013 15:00:00;3.62
moin;11.08.2013 16:00:00;3.61
moin;11.08.2013 17:00:00;3.57
moin;11.08.2013 18:00:00;3.69
moin;11.08.2013 19:00:00;3.67
moin;11.08.2013 20:00:00;3.74
moin;11.08.2013 21:00:00;3.76
moin;11.08.2013 22:00:00;3.73
moin;11.08.2013 23:00:00;3.76
moin;12.08.2013 00:00:00;3.70
moin;12.08.2013 01:00:00;3.65
moin;12.08.2013 02:00:00;3.59
moin;12.08.2013 03:00:00;3.54
moin;12.08.2013 04:00:00;3.51
moin;12.08.2013 05:00:00;3.49
moin;12.08.2013 06:00:00;3.49
moin;12.08.2013 07:00:00;3.50
moin;12.08.2013 08:00:00;3.46
moin;12.08.2013 09:00:00;3.49
moin;12.08.2013 10:00:00;3.47
moin;12.08.2013 11:00:00;3.48
moin;12.08.2013 12:00:00;3.45
moin;12.08.2013 13:00:00;3.45
moin;12.08.2013 14:00:00;3.43
moin;12.08.2013 15:00:00;3.45
moin;12.08.2013 16:00:00;3.43
moin;12.08.2013 17:00:00;3.46
moin;12.08.2013 18:00:00;3.48
moin;12.08.2013 19:00:00;3.47
moin;12.08.2013 20:00:00;3.48
moin;12.08.2013 21:00:00;3.48
moin;12.08.2013 22:00:00;3.47
moin;12.08.2013 23:00:00;3.47
moin;13.08.2013 00:00:00;3.48
moin;13.08.2013 01:00:00;3.45
moin;13.08.2013 02:00:00;3.47
moin;13.08.2013 03:00:00;3.47
moin;13.08.2013 04:00:00;3.50
moin;13.08.2013 05:00:00;3.47
moin;13.08.2013 06:00:00;3.49
moin;13.08.2013 07:00:00;3.49
moin;13.08.2013 08:00:00;3.50
moin;13.08.2013 09:00:00;3.49
moin;13.08.2013 10:00:00;3.46
moin;13.08.2013 11:00:00;3.44
moin;13.08.2013 12:00:00;3.47
moin;13.08.2013 13:00:00;3.50
moin;13.08.2013 14:00:00;3.51
moin;13.08.2013 15:00:00;3.49
moin;13.08.2013 16:00:00;3.50
moin;13.08.2013 17:00:00;3.47
moin;13.08.2013 18:00:00;3.48
moin;13.08.2013 19:00:00;3.45
moin;13.08.2013 20:00:00;3.48
moin;13.08.2013 21:00:00;3.46
moin;13.08.2013 22:00:00;3.47
moin;13.08.2013 23:00:00;3.49
moin;14.08.2013 00:00:00;3.54
moin;14.08.2013 01:00:00;3.54
moin;14.08.2013 02:00:00;3.56
moin;14.08.2013 03:00:00;3.58
moin;14.08.2013 04:00:00;3.60
moin;14.08.2013 05:00:00;3.63
moin;14.08.2013 06:00:00;3.60
moin;14.08.2013 07:00:00;3.56
moin;14.08.2013 08:00:00;3.58
moin;14.08.2013 09:00:00;3.57
moin;14.08.2013 10:00:00;3.56
moin;14.08.2013 11:00:00;3.56
moin;14.08.2013 12:00:00;3.57
moin;14.08.2013 13:00:00;3.58
moin;14.08.2013 14:00:00;3.64
moin;14.08.2013 15:00:00;3.66
moin;14.08.2013 16:00:00;3.65
moin;14.08.2013 17:00:00;3.64
moin;14.08.2013 18:00:00;3.66
moin;14.08.2013 19:00:00;3.65
moin;14.08.2013 20:00:00;3.66
moin;14.08.2013 21:00:00;3.64
moin;14.08.2013 22:00:00;3.70
moin;14.08.2013 23:00:00;3.72
moin;15.08.2013 00:00:00;3.62
moin;15.08.2013 01:00:00;3.60
moin;15.08.2013 02:00:00;3.53
moin;15.08.2013 03:00:00;3.50
moin;15.08.2013 04:00:00;3.49
moin;15.08.2013 05:00:00;3.51
moin;15.08.2013 06:00:00;3.51
moin;15.08.2013 07:00:00;3.48
moin;15.08.2013 08:00:00;3.51
moin;15.08.2013 09:00:00;3.52
moin;15.08.2013 10:00:00;3.50
moin;15.08.2013 11:00:00;3.50
moin;15.08.2013 12:00:00;3.48
moin;15.08.2013 13:00:00;3.46
moin;15.08.2013 14:00:00;3.46
moin;15.08.2013 15:00:00;3.46
moin;15.08.2013 16:00:00;3.44
moin;15.08.2013 17:00:00;3.48
moin;15.08.2013 18:00:00;3.48
moin;15.08.2013 19:00:00;3.49
moin;15.08.2013 20:00:00;3.50
moin;15.08.2013 21:00:00;3.47
moin;15.08.2013 22:00:00;3.45
moin;15.08.2013 23:00:00;3.43
moin;16.08.2013 00:00:00;3.54
moin;16.08.2013 01:00:00;3.64
moin;16.08.2013 02:00:00;3.74
moin;16.08.2013 03:00:00;3.82
moin;16.08.2013 04:00:00;3.83
moin;16.08.2013 05:00:00;3.87
moin;16.08.2013 06:00:00;3.86
moin;16.08.2013 07:00:00;3.89
moin;16.08.2013 08:00:00;3.90
moin;16.08.2013 09:00:00;3.88
moin;16.08.2013 10:00:00;3.87
moin;16.08.2013 11:00:00;3.90
moin;16.08.2013 12:00:00;3.90
moin;16.08.2013 13:00:00;3.89
moin;16.08.2013 14:00:00;3.90
moin;16.08.2013 15:00:00;3.88
moin;16.08.2013 16:00:00;3.90
moin;16.08.2013 17:00:00;3.91
moin;16.08.2013 18:00:00;3.88
moin;16.08.2013 19:00:00;3.87
moin;16.08.2013 20:00:00;3.87
moin;16.08.2013 21:00:00;3.89
moin;16.08.2013 22:00:00;3.87
moin;16.08.2013 23:00:00;3.88
moin;17.08.2013 00:00:00;3.98
moin;17.08.2013 01:00:00;3.94
moin;17.08.2013 02:00:00;3.98
moin;17.08.2013 03:00:00;3.95
moin;17.08.2013 04:00:00;3.94
moin;17.08.2013 05:00:00;3.98
moin;17.08.2013 06:00:00;4.02
moin;17.08.2013 07:00:00;4.06
moin;17.08.2013 08:00:00;4.14
moin;17.08.2013 09:00:00;4.17
moin;17.08.2013 10:00:00;4.18
moin;17.08.2013 11:00:00;4.11
moin;17.08.2013 12:00:00;4.10
moin;17.08.2013 13:00:00;4.11
moin;17.08.2013 14:00:00;4.15
moin;17.08.2013 15:00:00;4.08
moin;17.08.2013 16:00:00;4.14
moin;17.08.2013 17:00:00;4.12
moin;17.08.2013 18:00:00;4.03
moin;17.08.2013 19:00:00;4.01
moin;17.08.2013 20:00:00;4.02
moin;17.08.2013 21:00:00;4.00
moin;17.08.2013 22:00:00;3.95
moin;17.08.2013 23:00:00;4.03
moin;18.08.2013 00:00:00;3.93
moin;18.08.2013 01:00:00;3.83
moin;18.08.2013 02:00:00;3.77
moin;18.08.2013 03:00:00;3.72
moin;18.08.2013 04:00:00;3.72
moin;18.08.2013 05:00:00;3.72
moin;18.08.2013 06:00:00;3.69
moin;18.08.2013 07:00:00;3.65
moin;18.08.2013 08:00:00;3.65
moin;18.08.2013 09:00:00;3.67
moin;18.08.2013 10:00:00;3.67
moin;18.08.2013 11:00:00;3.66
moin;18.08.2013 12:00:00;3.69
moin;18.08.2013 13:00:00;3.68
moin;18.08.2013 14:00:00;3.68
moin;18.08.2013 15:00:00;3.70
moin;18.08.2013 16:00:00;3.69
moin;18.08.2013 17:00:00;3.67
moin;18.08.2013 18:00:00;3.68
moin;18.08.2013 19:00:00;3.70
moin;18.08.2013 20:00:00;3.69
moin;18.08.2013 21:00:00;3.67
moin;18.08.2013 22:00:00;3.65
moin;18.08.2013 23:00:00;3.65
moin;19.08.2013 00:00:00;3.57
moin;19.08.2013 01:00:00;3.57
moin;19.08.2013 02:00:00;3.52
moin;19.08.2013 03:00:00;3.50
moin;19.08.2013 04:00:00;3.52
moin;19.08.2013 05:00:00;3.52
moin;19.08.2013 06:00:00;3.51
moin;19.08.2013 07:00:00;3.47
moin;19.08.2013 08:00:00;3.50
moin;19.08.2013 09:00:00;3.52
moin;19.08.2013 10:00:00;3.48
moin;19.08.2013 11:00:00;3.48
moin;19.08.2013 12:00:00;3.47
moin;19.08.2013 13:00:00;3.45
moin;19.08.2013 14:00:00;3.48
moin;19.08.2013 15:00:00;3.45
moin;19.08.2013 16:00:00;3.43
moin;19.08.2013 17:00:00;3.45
moin;19.08.2013 18:00:00;3.45
moin;19.08.2013 19:00:00;3.43
moin;19.08.2013 20:00:00;3.46
moin;19.08.2013 21:00:00;3.48
moin;19.08.2013 22:00:00;3.48
moin;19.08.2013 23:00:00;3.47
moin;20.08.2013 00:00:00;3.53
moin;20.08.2013 01:00:00;3.60
moin;20.08.2013 02:00:00;3.66
moin;20.08.2013 03:00:00;3.69
moin;20.08.2013 04:00:00;3.68
moin;20.08.2013 05:00:00;3.69
moin;20.08.2013 06:00:00;3.69
moin;20.08.2013 07:00:00;3.69
moin;20.08.2013 08:00:00;3.71
moin;20.08.2013 09:00:00;3.74
moin;20.08.2013 10:00:00;3.77
moin;20.08.2013 11:00:00;3.78
moin;20.08.2013 12:00:00;3.79
moin;20.08.2013 13:00:00;3.78
moin;20.08.2013 14:00:00;3.76
moin;20.08.2013 15:00:00;3.77
moin;20.08.2013 16:00:00;3.79
moin;20.08.2013 17:00:00;3.76
moin;20.08.2013 18:00:00;3.77
moin;20.08.2013 19:00:00;3.74
moin;20.08.2013 20:00:00;3.72
moin;20.08.2013 21:00:00;3.70
moin;20.08.2013 22:00:00;3.72
moin;20.08.2013 23:00:00;3.74
moin;21.08.2013 00:00:00;3.76
moin;21.08.2013 01:00:00;3.73
moin;21.08.2013 02:00:00;3.72
moin;21.08.2013 03:00:00;3.71
moin;21.08.2013 04:00:00;3.73
moin;21.08.2013 05:00:00;3.73
moin;21.08.2013 06:00:00;3.73
moin;21.08.2013 07:00:00;3.73
moin;21.08.2013 08:00:00;3.78
moin;21.08.2013 09:00:00;3.82
moin;21.08.2013 10:00:00;3.84
moin;21.08.2013 11:00:00;3.89
moin;21.08.2013 12:00:00;3.82
moin;21.08.2013 13:00:00;3.76
moin;21.08.2013 14:00:00;3.82
moin;21.08.2013 15:00:00;3.85
moin;21.08.2013 16:00:00;3.84
moin;21.08.2013 17:00:00;3.87
moin;21.08.2013 18:00:00;3.88
moin;21.08.2013 19:00:00;3.85
moin;21.08.2013 20:00:00;3.83
moin;21.08.2013 21:00:00;3.87
moin;21.08.2013 22:00:00;3.87
moin;21.08.2013 23:00:00;3.87
moin;22.08.2013 00:00:00;3.97
moin;22.08.2013 01:00:00;4.08
moin;22.08.2013 02:00:00;4.13
moin;22.08.2013 03:00:00;4.17
moin;22.08.2013 04:00:00;4.18
moin;22.08.2013 05:00:00;4.21
moin;22.08.2013 06:00:00;4.24
moin;22.08.2013 07:00:00;4.23
moin;22.08.2013 08:00:00;4.22
moin;22.08.2013 09:00:00;4.24
moin;22.08.2013 10:00:00;4.26
moin;22.08.2013 11:00:00;4.28
moin;22.08.2013 12:00:00;4.27
moin;22.08.2013 13:00:00;4.28
moin;22.08.2013 14:00:00;4.27
moin;22.08.2013 15:00:00;4.26
moin;22.08.2013 16:00:00;4.28
moin;22.08.2013 17:00:00;4.27
moin;22.08.2013 18:00:00;4.26
moin;22.08.2013 19:00:00;4.26
moin;22.08.2013 20:00:00;4.30
moin;22.08.2013 21:00:00;4.27
moin;22.08.2013 22:00:00;4.29
moin;22.08.2013 23:00:00;4.31
moin;23.08.2013 00:00:00;4.34
moin;23.08.2013 01:00:00;4.32
moin;23.08.2013 02:00:00;4.37
moin;23.08.2013 03:00:00;4.47
moin;23.08.2013 04:00:00;4.44
moin;23.08.2013 05:00:00;4.35
moin;23.08.2013 06:00:00;4.42
moin;23.08.2013 07:00:00;4.40
moin;23.08.2013 08:00:00;4.35
moin;23.08.2013 09:00:00;4.32
moin;23.08.2013 10:00:00;4.32
moin;23.08.2013 11:00:00;4.33
moin;23.08.2013 12:00:00;4.27
moin;23.08.2013 13:00:00;4.35
moin;23.08.2013 14:00:00;4.37
moin;23.08.2013 15:00:00;4.32
moin;23.08.2013 16:00:00;4.34
moin;23.08.2013 17:00:00;4.32
moin;23.08.2013 18:00:00;4.36
moin;23.08.2013 19:00:00;4.33
moin;23.08.2013 20:00:00;4.39
moin;23.08.2013 21:00:00;4.38
moin;23.08.2013 22:00:00;4.45
moin;23.08.2013 23:00:00;4.40
moin;24.08.2013 00:00:00;4.27
moin;24.08.2013 01:00:00;4.18
moin;24.08.2013 02:00:00;4.10
moin;24.08.2013 03:00:00;4.04
moin;24.08.2013 04:00:00;4.00
moin;24.08.2013 05:00:00;3.99
moin;24.08.2013 06:00:00;4.00
moin;24.08.2013 07:00:00;4.01
moin;24.08.2013 08:00:00;4.01
moin;24.08.2013 09:00:00;4.01
moin;24.08.2013 10:00:00;4.00
moin;24.08.2013 11:00:00;3.97
moin;24.08.2013 12:00:00;3.98
moin;24.08.2013 13:00:00;3.96
moin;24.08.2013 14:00:00;3.98
moin;24.08.2013 15:00:00;3.99
moin;24.08.2013 16:00:00;3.96
moin;24.08.2013 17:00:00;3.96
moin;24.08.2013 18:00:00;3.97
moin;24.08.2013 19:00:00;4.00
moin;24.08.2013 20:00:00;4.02
moin;24.08.2013 21:00:00;4.02
moin;24.08.2013 22:00:00;4.02
moin;24.08.2013 23:00:00;4.01
moin;25.08.2013 00:00:00;3.97
moin;25.08.2013 01:00:00;3.91
moin;25.08.2013 02:00:00;3.86
moin;25.08.2013 03:00:00;3.86
moin;25.08.2013 04:00:00;3.84
moin;25.08.2013 05:00:00;3.83
moin;25.08.2013 06:00:00;3.83
moin;25.08.2013 07:00:00;3.82
moin;25.08.2013 08:00:00;3.82
moin;25.08.2013 09:00:00;3.81
moin;25.08.2013 10:00:00;3.77
moin;25.08.2013 11:00:00;3.77
moin;25.08.2013 12:00:00;3.79
moin;25.08.2013 13:00:00;3.77
moin;25.08.2013 14:00:00;3.78
moin;25.08.2013 15:00:00;3.80
moin;25.08.2013 16:00:00;3.80
moin;25.08.2013 17:00:00;3.81
moin;25.08.2013 18:00:00;3.78
moin;25.08.2013 19:00:00;3.79
moin;25.08.2013 20:00:00;3.76
moin;25.08.2013 21:00:00;3.76
moin;25.08.2013 22:00:00;3.76
moin;25.08.2013 23:00:00;3.79
moin;26.08.2013 00:00:00;3.73
moin;26.08.2013 01:00:00;3.63
moin;26.08.2013 02:00:00;3.60
moin;26.08.2013 03:00:00;3.56
moin;26.08.2013 04:00:00;3.54
moin;26.08.2013 05:00:00;3.55
moin;26.08.2013 06:00:00;3.52
moin;26.08.2013 07:00:00;3.51
moin;26.08.2013 08:00:00;3.53
moin;26.08.2013 09:00:00;3.50
moin;26.08.2013 10:00:00;3.50
moin;26.08.2013 11:00:00;3.52
moin;26.08.2013 12:00:00;3.49
moin;26.08.2013 13:00:00;3.51
moin;26.08.2013 14:00:00;3.53
moin;26.08.2013 15:00:00;3.53
moin;26.08.2013 16:00:00;3.54
moin;26.08.2013 17:00:00;3.52
moin;26.08.2013 18:00:00;3.54
moin;26.08.2013 19:00:00;3.54
moin;26.08.2013 20:00:00;3.54
moin;26.08.2013 21:00:00;3.52
moin;26.08.2013 22:00:00;3.48
moin;26.08.2013 23:00:00;3.48
moin;27.08.2013 00:00:00;3.49
moin;27.08.2013 01:00:00;3.49
moin;27.08.2013 02:00:00;3.51
moin;27.08.2013 03:00:00;3.51
moin;27.08.2013 04:00:00;3.51
moin;27.08.2013 05:00:00;3.48
moin;27.08.2013 06:00:00;3.46
moin;27.08.2013 07:00:00;3.49
moin;27.08.2013 08:00:00;3.45
moin;27.08.2013 09:00:00;3.46
moin;27.08.2013 10:00:00;3.44
moin;27.08.2013 11:00:00;3.42
moin;27.08.2013 12:00:00;3.44
moin;27.08.2013 13:00:00;3.44
moin;27.08.2013 14:00:00;3.44
moin;27.08.2013 15:00:00;3.44
moin;27.08.2013 16:00:00;3.44
moin;27.08.2013 17:00:00;3.42
moin;27.08.2013 18:00:00;3.41
moin;27.08.2013 19:00:00;3.41
moin;27.08.2013 20:00:00;3.43
moin;27.08.2013 21:00:00;3.47
moin;27.08.2013 22:00:00;3.45
moin;27.08.2013 23:00:00;3.43
moin;28.08.2013 00:00:00;3.59
moin;28.08.2013 01:00:00;3.70
moin;28.08.2013 02:00:00;3.76
moin;28.08.2013 03:00:00;3.83
moin;28.08.2013 04:00:00;3.90
moin;28.08.2013 05:00:00;3.96
moin;28.08.2013 06:00:00;3.92
moin;28.08.2013 07:00:00;3.95
moin;28.08.2013 08:00:00;3.92
moin;28.08.2013 09:00:00;3.95
moin;28.08.2013 10:00:00;3.97
moin;28.08.2013 11:00:00;3.93
moin;28.08.2013 12:00:00;3.95
moin;28.08.2013 13:00:00;3.97
moin;28.08.2013 14:00:00;3.98
moin;28.08.2013 15:00:00;3.96
moin;28.08.2013 16:00:00;3.93
moin;28.08.2013 17:00:00;3.95
moin;28.08.2013 18:00:00;3.99
moin;28.08.2013 19:00:00;3.98
moin;28.08.2013 20:00:00;3.99
moin;28.08.2013 21:00:00;3.99
moin;28.08.2013 22:00:00;3.98
moin;28.08.2013 23:00:00;4.03
moin;29.08.2013 00:00:00;4.18
moin;29.08.2013 01:00:00;4.69
moin;29.08.2013 02:00:00;4.62
moin;29.08.2013 03:00:00;4.92
moin;29.08.2013 04:00:00;4.86
moin;29.08.2013 05:00:00;4.92
moin;29.08.2013 06:00:00;5.09
moin;29.08.2013 07:00:00;5.29
moin;29.08.2013 08:00:00;5.32
moin;29.08.2013 09:00:00;5.22
moin;29.08.2013 10:00:00;4.93
moin;29.08.2013 11:00:00;4.68
moin;29.08.2013 12:00:00;5.24
moin;29.08.2013 13:00:00;5.61
moin;29.08.2013 14:00:00;5.58
moin;29.08.2013 15:00:00;5.61
moin;29.08.2013 16:00:00;5.40
moin;29.08.2013 17:00:00;5.80
moin;29.08.2013 18:00:00;5.94
moin;29.08.2013 19:00:00;6.02
moin;29.08.2013 20:00:00;5.59
moin;29.08.2013 21:00:00;5.70
moin;29.08.2013 22:00:00;5.22
moin;29.08.2013 23:00:00;5.23
moin;30.08.2013 00:00:00;4.68
moin;30.08.2013 01:00:00;4.33
moin;30.08.2013 02:00:00;4.07
moin;30.08.2013 03:00:00;3.87
moin;30.08.2013 04:00:00;3.77
moin;30.08.2013 05:00:00;3.65
moin;30.08.2013 06:00:00;3.60
moin;30.08.2013 07:00:00;3.55
moin;30.08.2013 08:00:00;3.51
moin;30.08.2013 09:00:00;3.50
moin;30.08.2013 10:00:00;3.47
moin;30.08.2013 11:00:00;3.49
moin;30.08.2013 12:00:00;3.50
moin;30.08.2013 13:00:00;3.46
moin;30.08.2013 14:00:00;3.49
moin;30.08.2013 15:00:00;3.49
moin;30.08.2013 16:00:00;3.47
moin;30.08.2013 17:00:00;3.49
moin;30.08.2013 18:00:00;3.46
moin;30.08.2013 19:00:00;3.47
moin;30.08.2013 20:00:00;3.48
moin;30.08.2013 21:00:00;3.46
moin;30.08.2013 22:00:00;3.47
moin;30.08.2013 23:00:00;3.45
moin;31.08.2013 00:00:00;3.48
moin;31.08.2013 01:00:00;3.49
moin;31.08.2013 02:00:00;3.51
moin;31.08.2013 03:00:00;3.50
moin;31.08.2013 04:00:00;3.49
moin;31.08.2013 05:00:00;3.49
moin;31.08.2013 06:00:00;3.46
moin;31.08.2013 07:00:00;3.45
moin;31.08.2013 08:00:00;3.43
moin;31.08.2013 09:00:00;3.45
moin;31.08.2013 10:00:00;3.46
moin;31.08.2013 11:00:00;3.47
moin;31.08.2013 12:00:00;3.46
moin;31.08.2013 13:00:00;3.48
moin;31.08.2013 14:00:00;3.46
moin;31.08.2013 15:00:00;3.48
moin;31.08.2013 16:00:00;3.45
moin;31.08.2013 17:00:00;3.43
moin;31.08.2013 18:00:00;3.43
moin;31.08.2013 19:00:00;3.42
moin;31.08.2013 20:00:00;3.44
moin;31.08.2013 21:00:00;3.46
moin;31.08.2013 22:00:00;3.45
moin;31.08.2013 23:00:00;3.43
moin;01.09.2013 00:00:00;3.45
moin;01.09.2013 01:00:00;3.44
moin;01.09.2013 02:00:00;3.46
moin;01.09.2013 03:00:00;3.44
moin;01.09.2013 04:00:00;3.43
moin;01.09.2013 05:00:00;3.41
moin;01.09.2013 06:00:00;3.40
moin;01.09.2013 07:00:00;3.42
moin;01.09.2013 08:00:00;3.46
moin;01.09.2013 09:00:00;3.44
moin;01.09.2013 10:00:00;3.42
moin;01.09.2013 11:00:00;3.43
moin;01.09.2013 12:00:00;3.42
moin;01.09.2013 13:00:00;3.43
moin;01.09.2013 14:00:00;3.46
moin;01.09.2013 15:00:00;3.45
moin;01.09.2013 16:00:00;3.46
moin;01.09.2013 17:00:00;3.48
moin;01.09.2013 18:00:00;3.46
moin;01.09.2013 19:00:00;3.49
moin;01.09.2013 20:00:00;3.48
moin;01.09.2013 21:00:00;3.45
moin;01.09.2013 22:00:00;3.48
moin;01.09.2013 23:00:00;3.48
moin;02.09.2013 00:00:00;3.46
moin;02.09.2013 01:00:00;3.43
moin;02.09.2013 02:00:00;3.47
moin;02.09.2013 03:00:00;3.48
moin;02.09.2013 04:00:00;3.45
moin;02.09.2013 05:00:00;3.42
moin;02.09.2013 06:00:00;3.45
moin;02.09.2013 07:00:00;3.44
moin;02.09.2013 08:00:00;3.43
moin;02.09.2013 09:00:00;3.42
moin;02.09.2013 10:00:00;3.41
moin;02.09.2013 11:00:00;3.44
moin;02.09.2013 12:00:00;3.42
moin;02.09.2013 13:00:00;3.41
moin;02.09.2013 14:00:00;3.42
moin;02.09.2013 15:00:00;3.41
moin;02.09.2013 16:00:00;3.40
moin;02.09.2013 17:00:00;3.45
moin;02.09.2013 18:00:00;3.47
moin;02.09.2013 19:00:00;3.44
moin;02.09.2013 20:00:00;3.44
moin;02.09.2013 21:00:00;3.44
moin;02.09.2013 22:00:00;3.45
moin;02.09.2013 23:00:00;3.47
moin;03.09.2013 00:00:00;3.49
moin;03.09.2013 01:00:00;3.46
moin;03.09.2013 02:00:00;3.47
moin;03.09.2013 03:00:00;3.44
moin;03.09.2013 04:00:00;3.42
moin;03.09.2013 05:00:00;3.45
moin;03.09.2013 06:00:00;3.47
moin;03.09.2013 07:00:00;3.49
moin;03.09.2013 08:00:00;3.48
moin;03.09.2013 09:00:00;3.50
moin;03.09.2013 10:00:00;3.51
moin;03.09.2013 11:00:00;3.48
moin;03.09.2013 12:00:00;3.46
moin;03.09.2013 13:00:00;3.49
moin;03.09.2013 14:00:00;3.49
moin;03.09.2013 15:00:00;3.48
moin;03.09.2013 16:00:00;3.47
moin;03.09.2013 17:00:00;3.46
moin;03.09.2013 18:00:00;3.44
moin;03.09.2013 19:00:00;3.44
moin;03.09.2013 20:00:00;3.43
moin;03.09.2013 21:00:00;3.44
moin;03.09.2013 22:00:00;3.46
moin;03.09.2013 23:00:00;3.48
moin;04.09.2013 00:00:00;3.63
moin;04.09.2013 01:00:00;3.68
moin;04.09.2013 02:00:00;3.73
moin;04.09.2013 03:00:00;3.77
moin;04.09.2013 04:00:00;3.86
moin;04.09.2013 05:00:00;3.87
moin;04.09.2013 06:00:00;3.92
moin;04.09.2013 07:00:00;3.83
moin;04.09.2013 08:00:00;3.86
moin;04.09.2013 09:00:00;3.79
moin;04.09.2013 10:00:00;3.93
moin;04.09.2013 11:00:00;3.91
moin;04.09.2013 12:00:00;3.94
moin;04.09.2013 13:00:00;3.83
moin;04.09.2013 14:00:00;3.81
moin;04.09.2013 15:00:00;3.86
moin;04.09.2013 16:00:00;3.81
moin;04.09.2013 17:00:00;3.89
moin;04.09.2013 18:00:00;3.86
moin;04.09.2013 19:00:00;3.84
moin;04.09.2013 20:00:00;3.82
moin;04.09.2013 21:00:00;3.82
moin;04.09.2013 22:00:00;3.87
moin;04.09.2013 23:00:00;3.91
moin;05.09.2013 00:00:00;3.79
moin;05.09.2013 01:00:00;3.68
moin;05.09.2013 02:00:00;3.62
moin;05.09.2013 03:00:00;3.55
moin;05.09.2013 04:00:00;3.55
moin;05.09.2013 05:00:00;3.52
moin;05.09.2013 06:00:00;3.50
moin;05.09.2013 07:00:00;3.50
moin;05.09.2013 08:00:00;3.47
moin;05.09.2013 09:00:00;3.45
moin;05.09.2013 10:00:00;3.43
moin;05.09.2013 11:00:00;3.46
moin;05.09.2013 12:00:00;3.46
moin;05.09.2013 13:00:00;3.47
moin;05.09.2013 14:00:00;3.48
moin;05.09.2013 15:00:00;3.47
moin;05.09.2013 16:00:00;3.46
moin;05.09.2013 17:00:00;3.48
moin;05.09.2013 18:00:00;3.46
moin;05.09.2013 19:00:00;3.44
moin;05.09.2013 20:00:00;3.45
moin;05.09.2013 21:00:00;3.47
moin;05.09.2013 22:00:00;3.49
moin;05.09.2013 23:00:00;3.46
moin;06.09.2013 00:00:00;3.56
moin;06.09.2013 01:00:00;3.67
moin;06.09.2013 02:00:00;3.72
moin;06.09.2013 03:00:00;3.76
moin;06.09.2013 04:00:00;3.77
moin;06.09.2013 05:00:00;3.76
moin;06.09.2013 06:00:00;3.81
moin;06.09.2013 07:00:00;3.80
moin;06.09.2013 08:00:00;3.82
moin;06.09.2013 09:00:00;3.80
moin;06.09.2013 10:00:00;3.80
moin;06.09.2013 11:00:00;3.81
moin;06.09.2013 12:00:00;3.80
moin;06.09.2013 13:00:00;3.79
moin;06.09.2013 14:00:00;3.79
moin;06.09.2013 15:00:00;3.81
moin;06.09.2013 16:00:00;3.79
moin;06.09.2013 17:00:00;3.80
moin;06.09.2013 18:00:00;3.80
moin;06.09.2013 19:00:00;3.80
moin;06.09.2013 20:00:00;3.81
moin;06.09.2013 21:00:00;3.85
moin;06.09.2013 22:00:00;3.82
moin;06.09.2013 23:00:00;3.85
moin;07.09.2013 00:00:00;3.82
moin;07.09.2013 01:00:00;3.80
moin;07.09.2013 02:00:00;3.82
moin;07.09.2013 03:00:00;3.84
moin;07.09.2013 04:00:00;3.80
moin;07.09.2013 05:00:00;3.79
moin;07.09.2013 06:00:00;3.77
moin;07.09.2013 07:00:00;3.75
moin;07.09.2013 08:00:00;3.77
moin;07.09.2013 09:00:00;3.75
moin;07.09.2013 10:00:00;3.78
moin;07.09.2013 11:00:00;3.76
moin;07.09.2013 12:00:00;3.75
moin;07.09.2013 13:00:00;3.73
moin;07.09.2013 14:00:00;3.75
moin;07.09.2013 15:00:00;3.73
moin;07.09.2013 16:00:00;3.76
moin;07.09.2013 17:00:00;3.75
moin;07.09.2013 18:00:00;3.77
moin;07.09.2013 19:00:00;3.77
moin;07.09.2013 20:00:00;3.79
moin;07.09.2013 21:00:00;3.77
moin;07.09.2013 22:00:00;3.76
moin;07.09.2013 23:00:00;3.74
moin;08.09.2013 00:00:00;3.73
moin;08.09.2013 01:00:00;3.70
moin;08.09.2013 02:00:00;3.73
moin;08.09.2013 03:00:00;3.72
moin;08.09.2013 04:00:00;3.73
moin;08.09.2013 05:00:00;3.71
moin;08.09.2013 06:00:00;3.71
moin;08.09.2013 07:00:00;3.68
moin;08.09.2013 08:00:00;3.68
moin;08.09.2013 09:00:00;3.68
moin;08.09.2013 10:00:00;3.67
moin;08.09.2013 11:00:00;3.67
moin;08.09.2013 12:00:00;3.70
moin;08.09.2013 13:00:00;3.69
moin;08.09.2013 14:00:00;3.70
moin;08.09.2013 15:00:00;3.69
moin;08.09.2013 16:00:00;3.71
moin;08.09.2013 17:00:00;3.70
moin;08.09.2013 18:00:00;3.71
moin;08.09.2013 19:00:00;3.70
moin;08.09.2013 20:00:00;3.69
moin;08.09.2013 21:00:00;3.67
moin;08.09.2013 22:00:00;3.69
moin;08.09.2013 23:00:00;3.68
moin;09.09.2013 00:00:00;3.63
moin;09.09.2013 01:00:00;3.63
moin;09.09.2013 02:00:00;3.62
moin;09.09.2013 03:00:00;3.64
moin;09.09.2013 04:00:00;3.60
moin;09.09.2013 05:00:00;3.57
moin;09.09.2013 06:00:00;3.59
moin;09.09.2013 07:00:00;3.60
moin;09.09.2013 08:00:00;3.57
moin;09.09.2013 09:00:00;3.58
moin;09.09.2013 10:00:00;3.60
moin;09.09.2013 11:00:00;3.57
moin;09.09.2013 12:00:00;3.61
moin;09.09.2013 13:00:00;3.62
moin;09.09.2013 14:00:00;3.61
moin;09.09.2013 15:00:00;3.58
moin;09.09.2013 16:00:00;3.60
