GWMST Name;Datum/Zeit;Messwert
Br.2;15.06.2025 10:00:00;9,98
Br.2;15.06.2025 11:00:00;9,98
Br.2;15.06.2025 12:00:00;9,98
Br.2;15.06.2025 13:00:00;9,98
Br.2;15.06.2025 14:00:00;9,98
Br.2;15.06.2025 15:00:00;9,98
Br.2;15.06.2025 16:00:00;9,98
Br.2;15.06.2025 17:00:00;9,98
Br.2;15.06.2025 18:00:00;9,98
Br.2;15.06.2025 19:00:00;9,98
Br.2;15.06.2025 20:00:00;9,98
Br.2;15.06.2025 21:00:00;9,98
Br.2;15.06.2025 22:00:00;9,98
Br.2;15.06.2025 23:00:00;9,98
Br.2;16.06.2025 00:00:00;10,01
Br.2;16.06.2025 01:00:00;10,01
Br.2;16.06.2025 02:00:00;10,01
Br.2;16.06.2025 03:00:00;10,01
Br.2;16.06.2025 04:00:00;10,01
Br.2;16.06.2025 05:00:00;10,01
Br.2;16.06.2025 06:00:00;10,01
Br.2;16.06.2025 07:00:00;10,01
Br.2;16.06.2025 08:00:00;10,01
Br.2;16.06.2025 09:00:00;10,01
Br.2;16.06.2025 10:00:00;10,01
Br.2;16.06.2025 11:00:00;10,01
Br.2;16.06.2025 12:00:00;10,00
Br.2;16.06.2025 13:00:00;10,01
Br.2;16.06.2025 14:00:00;10,01
Br.2;16.06.2025 15:00:00;10,01
Br.2;16.06.2025 16:00:00;10,01
Br.2;16.06.2025 17:00:00;10,01
Br.2;16.06.2025 18:00:00;10,01
Br.2;16.06.2025 19:00:00;10,01
Br.2;16.06.2025 20:00:00;10,01
Br.2;16.06.2025 21:00:00;10,01
Br.2;16.06.2025 22:00:00;10,01
Br.2;16.06.2025 23:00:00;10,01
Br.2;17.06.2025 00:00:00;10,00
Br.2;17.06.2025 01:00:00;10,00
Br.2;17.06.2025 02:00:00;10,00
Br.2;17.06.2025 03:00:00;10,00
Br.2;17.06.2025 04:00:00;10,00
Br.2;17.06.2025 05:00:00;10,00
Br.2;17.06.2025 06:00:00;10,00
Br.2;17.06.2025 07:00:00;10,00
Br.2;17.06.2025 08:00:00;10,00
Br.2;17.06.2025 09:00:00;10,00
Br.2;17.06.2025 10:00:00;10,00
Br.2;17.06.2025 11:00:00;10,00
Br.2;17.06.2025 12:00:00;10,00
Br.2;17.06.2025 13:00:00;10,00
Br.2;17.06.2025 14:00:00;10,00
Br.2;17.06.2025 15:00:00;10,00
Br.2;17.06.2025 16:00:00;10,00
Br.2;17.06.2025 17:00:00;10,00
Br.2;17.06.2025 18:00:00;10,00
Br.2;17.06.2025 19:00:00;10,00
Br.2;17.06.2025 20:00:00;10,00
Br.2;17.06.2025 21:00:00;10,00
Br.2;17.06.2025 22:00:00;10,00
Br.2;17.06.2025 23:00:00;10,00
Br.2;18.06.2025 00:00:00;9,93
Br.2;18.06.2025 01:00:00;9,93
Br.2;18.06.2025 02:00:00;9,93
Br.2;18.06.2025 03:00:00;9,93
Br.2;18.06.2025 04:00:00;9,93
Br.2;18.06.2025 05:00:00;9,93
Br.2;18.06.2025 06:00:00;9,93
Br.2;18.06.2025 07:00:00;9,93
Br.2;18.06.2025 08:00:00;9,93
Br.2;18.06.2025 09:00:00;9,93
Br.2;18.06.2025 10:00:00;9,93
Br.2;18.06.2025 11:00:00;9,93
Br.2;18.06.2025 12:00:00;9,93
Br.2;18.06.2025 13:00:00;9,93
Br.2;18.06.2025 14:00:00;9,93
Br.2;18.06.2025 15:00:00;9,93
Br.2;18.06.2025 16:00:00;9,93
Br.2;18.06.2025 17:00:00;9,93
Br.2;18.06.2025 18:00:00;9,93
Br.2;18.06.2025 19:00:00;9,93
Br.2;18.06.2025 20:00:00;9,93
Br.2;18.06.2025 21:00:00;9,93
Br.2;18.06.2025 22:00:00;9,93
Br.2;18.06.2025 23:00:00;9,93
Br.2;19.06.2025 00:00:00;9,97
Br.2;19.06.2025 01:00:00;9,97
Br.2;19.06.2025 02:00:00;9,97
Br.2;19.06.2025 03:00:00;9,97
Br.2;19.06.2025 04:00:00;9,97
Br.2;19.06.2025 05:00:00;9,97
Br.2;19.06.2025 06:00:00;9,97
Br.2;19.06.2025 07:00:00;9,97
Br.2;19.06.2025 08:00:00;9,97
Br.2;19.06.2025 09:00:00;9,97
Br.2;19.06.2025 10:00:00;9,97
Br.2;19.06.2025 11:00:00;9,97
Br.2;19.06.2025 12:00:00;9,97
Br.2;19.06.2025 13:00:00;9,97
Br.2;19.06.2025 14:00:00;9,97
Br.2;19.06.2025 15:00:00;9,97
Br.2;19.06.2025 16:00:00;9,97
Br.2;19.06.2025 17:00:00;9,97
Br.2;19.06.2025 18:00:00;9,97
Br.2;19.06.2025 19:00:00;9,97
Br.2;19.06.2025 20:00:00;9,97
Br.2;19.06.2025 21:00:00;9,97
Br.2;19.06.2025 22:00:00;9,97
Br.2;19.06.2025 23:00:00;9,97
Br.2;20.06.2025 00:00:00;10,02
Br.2;20.06.2025 01:00:00;10,02
Br.2;20.06.2025 02:00:00;10,02
Br.2;20.06.2025 03:00:00;10,02
Br.2;20.06.2025 04:00:00;10,02
Br.2;20.06.2025 05:00:00;10,02
Br.2;20.06.2025 06:00:00;10,02
Br.2;20.06.2025 07:00:00;10,02
Br.2;20.06.2025 08:00:00;10,02
Br.2;20.06.2025 09:00:00;10,02
Br.2;20.06.2025 10:00:00;10,02
Br.2;20.06.2025 11:00:00;10,02
Br.2;20.06.2025 12:00:00;10,02
Br.2;20.06.2025 13:00:00;10,02
Br.2;20.06.2025 14:00:00;10,02
Br.2;20.06.2025 15:00:00;10,02
Br.2;20.06.2025 16:00:00;10,02
Br.2;20.06.2025 17:00:00;10,02
Br.2;20.06.2025 18:00:00;10,02
Br.2;20.06.2025 19:00:00;10,02
Br.2;20.06.2025 20:00:00;10,02
Br.2;20.06.2025 21:00:00;10,02
Br.2;20.06.2025 22:00:00;10,02
Br.2;20.06.2025 23:00:00;10,02
Br.2;21.06.2025 00:00:00;9,98
Br.2;21.06.2025 01:00:00;9,98
Br.2;21.06.2025 02:00:00;9,98
Br.2;21.06.2025 03:00:00;9,98
Br.2;21.06.2025 04:00:00;9,98
Br.2;21.06.2025 05:00:00;9,98
Br.2;21.06.2025 06:00:00;9,98
Br.2;21.06.2025 07:00:00;9,98
Br.2;21.06.2025 08:00:00;9,98
Br.2;21.06.2025 09:00:00;9,98
Br.2;21.06.2025 10:00:00;9,98
Br.2;21.06.2025 11:00:00;9,98
Br.2;21.06.2025 12:00:00;9,98
Br.2;21.06.2025 13:00:00;9,98
Br.2;21.06.2025 14:00:00;9,98
Br.2;21.06.2025 15:00:00;9,98
Br.2;21.06.2025 16:00:00;9,98
Br.2;21.06.2025 17:00:00;9,98
Br.2;21.06.2025 18:00:00;9,98
Br.2;21.06.2025 19:00:00;9,98
Br.2;21.06.2025 20:00:00;9,98
Br.2;21.06.2025 21:00:00;9,98
Br.2;21.06.2025 22:00:00;9,98
Br.2;21.06.2025 23:00:00;9,98
Br.2;22.06.2025 00:00:00;10,01
Br.2;22.06.2025 01:00:00;10,01
Br.2;22.06.2025 02:00:00;10,01
Br.2;22.06.2025 03:00:00;10,01
Br.2;22.06.2025 04:00:00;10,01
Br.2;22.06.2025 05:00:00;10,01
Br.2;22.06.2025 06:00:00;10,01
Br.2;22.06.2025 07:00:00;10,01
Br.2;22.06.2025 08:00:00;10,01
Br.2;22.06.2025 09:00:00;10,01
Br.2;22.06.2025 10:00:00;10,01
Br.2;22.06.2025 11:00:00;10,01
Br.2;22.06.2025 12:00:00;10,01
Br.2;22.06.2025 13:00:00;10,01
Br.2;22.06.2025 14:00:00;10,01
Br.2;22.06.2025 15:00:00;10,01
Br.2;22.06.2025 16:00:00;10,01
Br.2;22.06.2025 17:00:00;10,01
Br.2;22.06.2025 18:00:00;10,01
Br.2;22.06.2025 19:00:00;10,01
Br.2;22.06.2025 20:00:00;10,01
Br.2;22.06.2025 21:00:00;10,01
Br.2;22.06.2025 22:00:00;10,01
Br.2;22.06.2025 23:00:00;10,01
Br.2;23.06.2025 00:00:00;9,97
Br.2;23.06.2025 01:00:00;9,97
Br.2;23.06.2025 02:00:00;9,98
Br.2;23.06.2025 03:00:00;9,98
Br.2;23.06.2025 04:00:00;9,98
Br.2;23.06.2025 05:00:00;9,97
Br.2;23.06.2025 06:00:00;9,98
Br.2;23.06.2025 07:00:00;9,97
Br.2;23.06.2025 08:00:00;9,97
Br.2;23.06.2025 09:00:00;9,98
Br.2;23.06.2025 10:00:00;9,98
Br.2;23.06.2025 11:00:00;9,98
Br.2;23.06.2025 12:00:00;9,98
Br.2;23.06.2025 13:00:00;9,98
Br.2;23.06.2025 14:00:00;9,98
Br.2;23.06.2025 15:00:00;9,97
Br.2;23.06.2025 16:00:00;9,98
Br.2;23.06.2025 17:00:00;9,98
Br.2;23.06.2025 18:00:00;9,98
Br.2;23.06.2025 19:00:00;9,98
Br.2;23.06.2025 20:00:00;9,98
Br.2;23.06.2025 21:00:00;9,98
Br.2;23.06.2025 22:00:00;9,98
Br.2;23.06.2025 23:00:00;9,98
Br.2;24.06.2025 00:00:00;10,05
Br.2;24.06.2025 01:00:00;10,05
Br.2;24.06.2025 02:00:00;10,05
Br.2;24.06.2025 03:00:00;10,05
Br.2;24.06.2025 04:00:00;10,05
Br.2;24.06.2025 05:00:00;10,05
Br.2;24.06.2025 06:00:00;10,05
Br.2;24.06.2025 07:00:00;10,05
Br.2;24.06.2025 08:00:00;10,05
Br.2;24.06.2025 09:00:00;10,05
Br.2;24.06.2025 10:00:00;10,05
Br.2;24.06.2025 11:00:00;10,05
Br.2;24.06.2025 12:00:00;10,05
Br.2;24.06.2025 13:00:00;10,05
Br.2;24.06.2025 14:00:00;10,05
Br.2;24.06.2025 15:00:00;10,05
Br.2;24.06.2025 16:00:00;10,05
Br.2;24.06.2025 17:00:00;10,05
Br.2;24.06.2025 18:00:00;10,05
Br.2;24.06.2025 19:00:00;10,05
Br.2;24.06.2025 20:00:00;10,05
Br.2;24.06.2025 21:00:00;10,05
Br.2;24.06.2025 22:00:00;10,05
Br.2;24.06.2025 23:00:00;10,05
Br.2;25.06.2025 00:00:00;10,04
Br.2;25.06.2025 01:00:00;10,04
Br.2;25.06.2025 02:00:00;10,04
Br.2;25.06.2025 03:00:00;10,04
Br.2;25.06.2025 04:00:00;10,04
Br.2;25.06.2025 05:00:00;10,04
Br.2;25.06.2025 06:00:00;10,04
Br.2;25.06.2025 07:00:00;10,04
Br.2;25.06.2025 08:00:00;10,04
Br.2;25.06.2025 09:00:00;10,04
Br.2;25.06.2025 10:00:00;10,04
Br.2;25.06.2025 11:00:00;10,04
Br.2;25.06.2025 12:00:00;10,04
Br.2;25.06.2025 13:00:00;10,04
Br.2;25.06.2025 14:00:00;10,04
Br.2;25.06.2025 15:00:00;10,04
Br.2;25.06.2025 16:00:00;10,04
Br.2;25.06.2025 17:00:00;10,04
Br.2;25.06.2025 18:00:00;10,04
Br.2;25.06.2025 19:00:00;10,04
Br.2;25.06.2025 20:00:00;10,04
Br.2;25.06.2025 21:00:00;10,04
Br.2;25.06.2025 22:00:00;10,04
Br.2;25.06.2025 23:00:00;10,04
Br.2;26.06.2025 00:00:00;10,05
Br.2;26.06.2025 01:00:00;10,05
Br.2;26.06.2025 02:00:00;10,05
Br.2;26.06.2025 03:00:00;10,05
Br.2;26.06.2025 04:00:00;10,05
Br.2;26.06.2025 05:00:00;10,05
Br.2;26.06.2025 06:00:00;10,05
Br.2;26.06.2025 07:00:00;10,05
Br.2;26.06.2025 08:00:00;10,05
Br.2;26.06.2025 09:00:00;10,05
Br.2;26.06.2025 10:00:00;10,05
Br.2;26.06.2025 11:00:00;10,05
Br.2;26.06.2025 12:00:00;10,05
Br.2;26.06.2025 13:00:00;10,05
Br.2;26.06.2025 14:00:00;10,05
Br.2;26.06.2025 15:00:00;10,05
Br.2;26.06.2025 16:00:00;10,05
Br.2;26.06.2025 17:00:00;10,05
Br.2;26.06.2025 18:00:00;10,05
Br.2;26.06.2025 19:00:00;10,05
Br.2;26.06.2025 20:00:00;10,05
Br.2;26.06.2025 21:00:00;10,05
Br.2;26.06.2025 22:00:00;10,05
Br.2;26.06.2025 23:00:00;10,05
Br.2;27.06.2025 00:00:00;10,09
Br.2;27.06.2025 01:00:00;10,09
Br.2;27.06.2025 02:00:00;10,09
Br.2;27.06.2025 03:00:00;10,09
Br.2;27.06.2025 04:00:00;10,09
Br.2;27.06.2025 05:00:00;10,09
Br.2;27.06.2025 06:00:00;10,09
Br.2;27.06.2025 07:00:00;10,09
Br.2;27.06.2025 08:00:00;10,09
Br.2;27.06.2025 09:00:00;10,09
Br.2;27.06.2025 10:00:00;10,09
Br.2;27.06.2025 11:00:00;10,09
Br.2;27.06.2025 12:00:00;10,09
Br.2;27.06.2025 13:00:00;10,09
Br.2;27.06.2025 14:00:00;10,09
Br.2;27.06.2025 15:00:00;10,09
Br.2;27.06.2025 16:00:00;10,09
Br.2;27.06.2025 17:00:00;10,09
Br.2;27.06.2025 18:00:00;10,09
Br.2;27.06.2025 19:00:00;10,09
Br.2;27.06.2025 20:00:00;10,09
Br.2;27.06.2025 21:00:00;10,09
Br.2;27.06.2025 22:00:00;10,09
Br.2;27.06.2025 23:00:00;10,09
Br.2;28.06.2025 00:00:00;10,03
Br.2;28.06.2025 01:00:00;10,03
Br.2;28.06.2025 02:00:00;10,03
Br.2;28.06.2025 03:00:00;10,03
Br.2;28.06.2025 04:00:00;10,03
Br.2;28.06.2025 05:00:00;10,03
Br.2;28.06.2025 06:00:00;10,03
Br.2;28.06.2025 07:00:00;10,03
Br.2;28.06.2025 08:00:00;10,03
Br.2;28.06.2025 09:00:00;10,03
Br.2;28.06.2025 10:00:00;10,03
Br.2;28.06.2025 11:00:00;10,03
Br.2;28.06.2025 12:00:00;10,03
Br.2;28.06.2025 13:00:00;10,03
Br.2;28.06.2025 14:00:00;10,03
Br.2;28.06.2025 15:00:00;10,03
Br.2;28.06.2025 16:00:00;10,03
Br.2;28.06.2025 17:00:00;10,03
Br.2;28.06.2025 18:00:00;10,03
Br.2;28.06.2025 19:00:00;10,03
Br.2;28.06.2025 20:00:00;10,03
Br.2;28.06.2025 21:00:00;10,03
Br.2;28.06.2025 22:00:00;10,03
Br.2;28.06.2025 23:00:00;10,03
Br.2;29.06.2025 00:00:00;10,04
Br.2;29.06.2025 01:00:00;10,04
Br.2;29.06.2025 02:00:00;10,04
Br.2;29.06.2025 03:00:00;10,04
Br.2;29.06.2025 04:00:00;10,04
Br.2;29.06.2025 05:00:00;10,04
Br.2;29.06.2025 06:00:00;10,04
Br.2;29.06.2025 07:00:00;10,04
Br.2;29.06.2025 08:00:00;10,04
Br.2;29.06.2025 09:00:00;10,04
Br.2;29.06.2025 10:00:00;10,04
Br.2;29.06.2025 11:00:00;10,04
Br.2;29.06.2025 12:00:00;10,04
Br.2;29.06.2025 13:00:00;10,04
Br.2;29.06.2025 14:00:00;10,04
Br.2;29.06.2025 15:00:00;10,04
Br.2;29.06.2025 16:00:00;10,04
Br.2;29.06.2025 17:00:00;10,04
Br.2;29.06.2025 18:00:00;10,04
Br.2;29.06.2025 19:00:00;10,04
Br.2;29.06.2025 20:00:00;10,04
Br.2;29.06.2025 21:00:00;10,04
Br.2;29.06.2025 22:00:00;10,04
Br.2;29.06.2025 23:00:00;10,04
Br.2;30.06.2025 00:00:00;10,05
Br.2;30.06.2025 01:00:00;10,05
Br.2;30.06.2025 02:00:00;10,05
Br.2;30.06.2025 03:00:00;10,05
Br.2;30.06.2025 04:00:00;10,05
Br.2;30.06.2025 05:00:00;10,05
Br.2;30.06.2025 06:00:00;10,05
Br.2;30.06.2025 07:00:00;10,05
Br.2;30.06.2025 08:00:00;10,05
Br.2;30.06.2025 09:00:00;10,05
Br.2;30.06.2025 10:00:00;10,05
Br.2;30.06.2025 11:00:00;10,05
Br.2;30.06.2025 12:00:00;10,05
Br.2;30.06.2025 13:00:00;10,05
Br.2;30.06.2025 14:00:00;10,05
Br.2;30.06.2025 15:00:00;10,05
Br.2;30.06.2025 16:00:00;10,05
Br.2;30.06.2025 17:00:00;10,05
Br.2;30.06.2025 18:00:00;10,05
Br.2;30.06.2025 19:00:00;10,05
Br.2;30.06.2025 20:00:00;10,05
Br.2;30.06.2025 21:00:00;10,05
Br.2;30.06.2025 22:00:00;10,05
Br.2;30.06.2025 23:00:00;10,05
Br.2;01.07.2025 00:00:00;10,06
Br.2;01.07.2025 01:00:00;10,06
Br.2;01.07.2025 02:00:00;10,06
Br.2;01.07.2025 03:00:00;10,06
Br.2;01.07.2025 04:00:00;10,06
Br.2;01.07.2025 05:00:00;10,06
Br.2;01.07.2025 06:00:00;10,06
Br.2;01.07.2025 07:00:00;10,06
Br.2;01.07.2025 08:00:00;10,06
Br.2;01.07.2025 09:00:00;10,06
Br.2;01.07.2025 10:00:00;10,06
Br.2;01.07.2025 11:00:00;10,06
Br.2;01.07.2025 12:00:00;10,06
Br.2;01.07.2025 13:00:00;10,06
Br.2;01.07.2025 14:00:00;10,06
Br.2;01.07.2025 15:00:00;10,06
Br.2;01.07.2025 16:00:00;10,06
Br.2;01.07.2025 17:00:00;10,06
Br.2;01.07.2025 18:00:00;10,06
Br.2;01.07.2025 19:00:00;10,06
Br.2;01.07.2025 20:00:00;10,06
Br.2;01.07.2025 21:00:00;10,06
Br.2;01.07.2025 22:00:00;10,06
Br.2;01.07.2025 23:00:00;10,06
Br.2;02.07.2025 00:00:00;10,10
Br.2;02.07.2025 01:00:00;10,10
Br.2;02.07.2025 02:00:00;10,10
Br.2;02.07.2025 03:00:00;10,10
Br.2;02.07.2025 04:00:00;10,10
Br.2;02.07.2025 05:00:00;10,10
Br.2;02.07.2025 06:00:00;10,10
Br.2;02.07.2025 07:00:00;10,10
Br.2;02.07.2025 08:00:00;10,10
Br.2;02.07.2025 09:00:00;10,10
Br.2;02.07.2025 10:00:00;10,10
Br.2;02.07.2025 11:00:00;10,10
Br.2;02.07.2025 12:00:00;10,10
Br.2;02.07.2025 13:00:00;10,10
Br.2;02.07.2025 14:00:00;10,10
Br.2;02.07.2025 15:00:00;10,10
Br.2;02.07.2025 16:00:00;10,10
Br.2;02.07.2025 17:00:00;10,10
Br.2;02.07.2025 18:00:00;10,10
Br.2;02.07.2025 19:00:00;10,10
Br.2;02.07.2025 20:00:00;10,10
Br.2;02.07.2025 21:00:00;10,10
Br.2;02.07.2025 22:00:00;10,10
Br.2;02.07.2025 23:00:00;10,10
Br.2;03.07.2025 00:00:00;10,07
Br.2;03.07.2025 01:00:00;10,07
Br.2;03.07.2025 02:00:00;10,07
Br.2;03.07.2025 03:00:00;10,07
Br.2;03.07.2025 04:00:00;10,07
Br.2;03.07.2025 05:00:00;10,07
Br.2;03.07.2025 06:00:00;10,07
Br.2;03.07.2025 07:00:00;10,07
Br.2;03.07.2025 08:00:00;10,07
Br.2;03.07.2025 09:00:00;10,07
Br.2;03.07.2025 10:00:00;10,07
Br.2;03.07.2025 11:00:00;10,07
Br.2;03.07.2025 12:00:00;10,07
Br.2;03.07.2025 13:00:00;10,07
Br.2;03.07.2025 14:00:00;10,07
Br.2;03.07.2025 15:00:00;10,07
Br.2;03.07.2025 16:00:00;10,07
Br.2;03.07.2025 17:00:00;10,07
Br.2;03.07.2025 18:00:00;10,07
Br.2;03.07.2025 19:00:00;10,07
Br.2;03.07.2025 20:00:00;10,07
Br.2;03.07.2025 21:00:00;10,07
Br.2;03.07.2025 22:00:00;10,07
Br.2;03.07.2025 23:00:00;10,07
Br.2;04.07.2025 00:00:00;10,07
Br.2;04.07.2025 01:00:00;10,07
Br.2;04.07.2025 02:00:00;10,07
Br.2;04.07.2025 03:00:00;10,07
Br.2;04.07.2025 04:00:00;10,07
Br.2;04.07.2025 05:00:00;10,07
Br.2;04.07.2025 06:00:00;10,07
Br.2;04.07.2025 07:00:00;10,07
Br.2;04.07.2025 08:00:00;10,07
Br.2;04.07.2025 09:00:00;10,07
Br.2;04.07.2025 10:00:00;10,07
Br.2;04.07.2025 11:00:00;10,07
Br.2;04.07.2025 12:00:00;10,07
Br.2;04.07.2025 13:00:00;10,07
Br.2;04.07.2025 14:00:00;10,07
Br.2;04.07.2025 15:00:00;10,07
Br.2;04.07.2025 16:00:00;10,07
Br.2;04.07.2025 17:00:00;10,07
Br.2;04.07.2025 18:00:00;10,07
Br.2;04.07.2025 19:00:00;10,07
Br.2;04.07.2025 20:00:00;10,07
Br.2;04.07.2025 21:00:00;10,07
Br.2;04.07.2025 22:00:00;10,07
Br.2;04.07.2025 23:00:00;10,07
Br.2;05.07.2025 00:00:00;10,08
Br.2;05.07.2025 01:00:00;10,08
Br.2;05.07.2025 02:00:00;10,08
Br.2;05.07.2025 03:00:00;10,08
Br.2;05.07.2025 04:00:00;10,08
Br.2;05.07.2025 05:00:00;10,08
Br.2;05.07.2025 06:00:00;10,08
Br.2;05.07.2025 07:00:00;10,08
Br.2;05.07.2025 08:00:00;10,08
Br.2;05.07.2025 09:00:00;10,08
Br.2;05.07.2025 10:00:00;10,08
Br.2;05.07.2025 11:00:00;10,08
Br.2;05.07.2025 12:00:00;10,08
Br.2;05.07.2025 13:00:00;10,08
Br.2;05.07.2025 14:00:00;10,08
Br.2;05.07.2025 15:00:00;10,08
Br.2;05.07.2025 16:00:00;10,08
Br.2;05.07.2025 17:00:00;10,08
Br.2;05.07.2025 18:00:00;10,08
Br.2;05.07.2025 19:00:00;10,08
Br.2;05.07.2025 20:00:00;10,08
Br.2;05.07.2025 21:00:00;10,08
Br.2;05.07.2025 22:00:00;10,08
Br.2;05.07.2025 23:00:00;10,08
Br.2;06.07.2025 00:00:00;10,07
Br.2;06.07.2025 01:00:00;10,07
Br.2;06.07.2025 02:00:00;10,07
Br.2;06.07.2025 03:00:00;10,07
Br.2;06.07.2025 04:00:00;10,07
Br.2;06.07.2025 05:00:00;10,07
Br.2;06.07.2025 06:00:00;10,07
Br.2;06.07.2025 07:00:00;10,07
Br.2;06.07.2025 08:00:00;10,07
Br.2;06.07.2025 09:00:00;10,07
Br.2;06.07.2025 10:00:00;10,07
Br.2;06.07.2025 11:00:00;10,07
Br.2;06.07.2025 12:00:00;10,07
Br.2;06.07.2025 13:00:00;10,07
Br.2;06.07.2025 14:00:00;10,07
Br.2;06.07.2025 15:00:00;10,07
Br.2;06.07.2025 16:00:00;10,07
Br.2;06.07.2025 17:00:00;10,07
Br.2;06.07.2025 18:00:00;10,07
Br.2;06.07.2025 19:00:00;10,07
Br.2;06.07.2025 20:00:00;10,07
Br.2;06.07.2025 21:00:00;10,07
Br.2;06.07.2025 22:00:00;10,07
Br.2;06.07.2025 23:00:00;10,07
Br.2;07.07.2025 00:00:00;10,06
Br.2;07.07.2025 01:00:00;10,06
Br.2;07.07.2025 02:00:00;10,06
Br.2;07.07.2025 03:00:00;10,06
Br.2;07.07.2025 04:00:00;10,06
Br.2;07.07.2025 05:00:00;10,06
Br.2;07.07.2025 06:00:00;10,06
Br.2;07.07.2025 07:00:00;10,06
Br.2;07.07.2025 08:00:00;10,06
Br.2;07.07.2025 09:00:00;10,06
Br.2;07.07.2025 10:00:00;10,06
Br.2;07.07.2025 11:00:00;10,06
Br.2;07.07.2025 12:00:00;10,06
Br.2;07.07.2025 13:00:00;10,06
Br.2;07.07.2025 14:00:00;10,06
Br.2;07.07.2025 15:00:00;10,06
Br.2;07.07.2025 16:00:00;10,06
Br.2;07.07.2025 17:00:00;10,06
Br.2;07.07.2025 18:00:00;10,06
Br.2;07.07.2025 19:00:00;10,06
Br.2;07.07.2025 20:00:00;10,06
Br.2;07.07.2025 21:00:00;10,06
Br.2;07.07.2025 22:00:00;10,06
Br.2;07.07.2025 23:00:00;10,06
Br.2;08.07.2025 00:00:00;10,03
Br.2;08.07.2025 01:00:00;10,03
Br.2;08.07.2025 02:00:00;10,03
Br.2;08.07.2025 03:00:00;10,03
Br.2;08.07.2025 04:00:00;10,03
Br.2;08.07.2025 05:00:00;10,03
Br.2;08.07.2025 06:00:00;10,03
Br.2;08.07.2025 07:00:00;10,03
Br.2;08.07.2025 08:00:00;10,03
Br.2;08.07.2025 09:00:00;10,03
Br.2;08.07.2025 10:00:00;10,03
Br.2;08.07.2025 11:00:00;10,03
Br.2;08.07.2025 12:00:00;10,03
Br.2;08.07.2025 13:00:00;10,03
Br.2;08.07.2025 14:00:00;10,03
Br.2;08.07.2025 15:00:00;10,03
Br.2;08.07.2025 16:00:00;10,03
Br.2;08.07.2025 17:00:00;10,03
Br.2;08.07.2025 18:00:00;10,03
Br.2;08.07.2025 19:00:00;10,03
Br.2;08.07.2025 20:00:00;10,03
Br.2;08.07.2025 21:00:00;10,03
Br.2;08.07.2025 22:00:00;10,03
Br.2;08.07.2025 23:00:00;10,03
Br.2;09.07.2025 00:00:00;10,07
Br.2;09.07.2025 01:00:00;10,07
Br.2;09.07.2025 02:00:00;10,07
Br.2;09.07.2025 03:00:00;10,07
Br.2;09.07.2025 04:00:00;10,07
Br.2;09.07.2025 05:00:00;10,07
Br.2;09.07.2025 06:00:00;10,06
Br.2;09.07.2025 07:00:00;10,07
Br.2;09.07.2025 08:00:00;10,07
Br.2;09.07.2025 09:00:00;10,07
Br.2;09.07.2025 10:00:00;10,07
Br.2;09.07.2025 11:00:00;10,07
Br.2;09.07.2025 12:00:00;10,07
Br.2;09.07.2025 13:00:00;10,07
Br.2;09.07.2025 14:00:00;10,07
Br.2;09.07.2025 15:00:00;10,07
Br.2;09.07.2025 16:00:00;10,06
Br.2;09.07.2025 17:00:00;10,07
Br.2;09.07.2025 18:00:00;10,07
Br.2;09.07.2025 19:00:00;10,06
Br.2;09.07.2025 20:00:00;10,07
Br.2;09.07.2025 21:00:00;10,07
Br.2;09.07.2025 22:00:00;10,07
Br.2;09.07.2025 23:00:00;10,07
Br.2;10.07.2025 00:00:00;10,07
Br.2;10.07.2025 01:00:00;10,07
Br.2;10.07.2025 02:00:00;10,07
Br.2;10.07.2025 03:00:00;10,07
Br.2;10.07.2025 04:00:00;10,07
Br.2;10.07.2025 05:00:00;10,07
Br.2;10.07.2025 06:00:00;10,07
Br.2;10.07.2025 07:00:00;10,07
Br.2;10.07.2025 08:00:00;10,07
Br.2;10.07.2025 09:00:00;10,07
Br.2;10.07.2025 10:00:00;10,07
Br.2;10.07.2025 11:00:00;10,07
Br.2;10.07.2025 12:00:00;10,07
Br.2;10.07.2025 13:00:00;10,07
Br.2;10.07.2025 14:00:00;10,07
Br.2;10.07.2025 15:00:00;10,07
Br.2;10.07.2025 16:00:00;10,07
Br.2;10.07.2025 17:00:00;10,07
Br.2;10.07.2025 18:00:00;10,07
Br.2;10.07.2025 19:00:00;10,07
Br.2;10.07.2025 20:00:00;10,07
Br.2;10.07.2025 21:00:00;10,07
Br.2;10.07.2025 22:00:00;10,07
Br.2;10.07.2025 23:00:00;10,07
Br.2;11.07.2025 00:00:00;10,07
Br.2;11.07.2025 01:00:00;10,07
Br.2;11.07.2025 02:00:00;10,07
Br.2;11.07.2025 03:00:00;10,07
Br.2;11.07.2025 04:00:00;10,07
Br.2;11.07.2025 05:00:00;10,07
Br.2;11.07.2025 06:00:00;10,07
Br.2;11.07.2025 07:00:00;10,07
Br.2;11.07.2025 08:00:00;10,07
Br.2;11.07.2025 09:00:00;10,07
Br.2;11.07.2025 10:00:00;10,07
Br.2;11.07.2025 11:00:00;10,07
Br.2;11.07.2025 12:00:00;10,07
Br.2;11.07.2025 13:00:00;10,07
Br.2;11.07.2025 14:00:00;10,07
Br.2;11.07.2025 15:00:00;10,07
Br.2;11.07.2025 16:00:00;10,07
Br.2;11.07.2025 17:00:00;10,07
Br.2;11.07.2025 18:00:00;10,07
Br.2;11.07.2025 19:00:00;10,07
Br.2;11.07.2025 20:00:00;10,07
